interface	replicate	value	time
HiGHS_CMD	152	7.0	6.9746482372283936
CPLEX_PY	153	7.000000000000171	0.5555288791656494
GUROBI	153	7.0	0.9958629608154297
SCIP_CMD	153	7.0	5.627762079238892
HiGHS_CMD	153	7.0	3.649747133255005
CPLEX_PY	154	6.0	0.718001127243042
GUROBI	154	6.0	0.6860647201538086
SCIP_CMD	154	6.0	1.8901057243347168
HiGHS_CMD	154	6.0	5.510846138000488
CPLEX_PY	155	6.0	1.0044727325439453
GUROBI	155	6.0	0.9861640930175781
SCIP_CMD	155	6.0	3.1844370365142822
HiGHS_CMD	155	6.0	6.452449798583984
CPLEX_PY	156	6.0	0.6595261096954346
GUROBI	156	6.0	0.529526948928833
SCIP_CMD	156	6.0	2.350916862487793
HiGHS_CMD	156	6.0	6.855539321899414
CPLEX_PY	157	7.0	0.6456518173217773
GUROBI	157	7.0	0.46419382095336914
SCIP_CMD	157	7.0	2.451992988586426
HiGHS_CMD	157	7.0	4.97302508354187
CPLEX_PY	158	6.0	0.5693681240081787
GUROBI	158	6.0	1.0686099529266357
SCIP_CMD	158	6.0	2.580749750137329
HiGHS_CMD	158	6.0	5.420253276824951
CPLEX_PY	159	6.999999999999999	0.9656729698181152
GUROBI	159	7.0	0.5026381015777588
SCIP_CMD	159	7.0	6.1121931076049805
HiGHS_CMD	159	7.0	6.2892539501190186
CPLEX_PY	160	6.0	0.7955708503723145
GUROBI	160	6.0	0.6901509761810303
SCIP_CMD	160	6.0	2.215059757232666
HiGHS_CMD	160	6.0	7.041121959686279
CPLEX_PY	161	8.0	0.6784510612487793
GUROBI	161	8.0	0.6358208656311035
SCIP_CMD	161	8.0	1.927603006362915
HiGHS_CMD	161	8.0	5.310330867767334
CPLEX_PY	162	6.0	0.798638105392456
GUROBI	162	6.0	0.6988439559936523
SCIP_CMD	162	6.0	3.2558772563934326
HiGHS_CMD	162	6.0	3.170588970184326
CPLEX_PY	163	8.0	0.5277121067047119
GUROBI	163	8.0	0.5913269519805908
SCIP_CMD	163	8.0	2.037822961807251
HiGHS_CMD	163	8.0	7.46345591545105
CPLEX_PY	164	6.0	0.6927409172058105
GUROBI	164	6.0	1.1521310806274414
SCIP_CMD	164	6.0	4.0391809940338135
HiGHS_CMD	164	6.0	6.360888957977295
CPLEX_PY	165	6.0	0.8638741970062256
GUROBI	165	6.0	0.9457693099975586
SCIP_CMD	165	6.0	4.490983009338379
HiGHS_CMD	165	6.0	4.637967824935913
CPLEX_PY	166	7.0	0.49228811264038086
GUROBI	166	7.0	1.0971500873565674
SCIP_CMD	166	7.0	7.37812614440918
HiGHS_CMD	166	7.0	6.659677982330322
CPLEX_PY	167	6.0	0.6556611061096191
GUROBI	167	6.0	0.8280267715454102
SCIP_CMD	167	6.0	4.8520379066467285
HiGHS_CMD	167	6.0	4.072843074798584
CPLEX_PY	168	7.0	0.888573169708252
GUROBI	168	7.0	0.5344362258911133
SCIP_CMD	168	7.0	1.8630011081695557
HiGHS_CMD	168	7.0	3.8906991481781006
CPLEX_PY	169	7.0	0.7975947856903076
GUROBI	169	7.0	1.0702102184295654
SCIP_CMD	169	7.0	2.92830491065979
HiGHS_CMD	169	7.0	3.3822951316833496
CPLEX_PY	170	7.0	0.5304746627807617
GUROBI	170	7.0	0.4654388427734375
SCIP_CMD	170	7.0	3.0774009227752686
HiGHS_CMD	170	7.0	2.3803021907806396
CPLEX_PY	171	8.0	0.676461935043335
GUROBI	171	8.0	0.6536929607391357
SCIP_CMD	171	8.0	1.4084358215332031
HiGHS_CMD	171	8.0	4.34102988243103
CPLEX_PY	172	7.0	0.791938066482544
GUROBI	172	7.0	1.1588077545166016
SCIP_CMD	172	7.0	2.7034502029418945
HiGHS_CMD	172	7.0	6.173148155212402
CPLEX_PY	173	6.0	0.8061378002166748
GUROBI	173	6.0	0.6821000576019287
SCIP_CMD	173	6.0	2.8354640007019043
HiGHS_CMD	173	6.0	4.642189979553223
CPLEX_PY	174	7.0	0.8523280620574951
GUROBI	174	7.0	1.7938203811645508
SCIP_CMD	174	7.0	5.057873249053955
HiGHS_CMD	174	7.0	6.688683032989502
CPLEX_PY	175	6.0	0.5828499794006348
GUROBI	175	6.0	0.5915110111236572
SCIP_CMD	175	6.0	4.551263093948364
HiGHS_CMD	175	6.0	5.7500927448272705
CPLEX_PY	176	6.0	0.6478729248046875
GUROBI	176	6.0	0.7285141944885254
SCIP_CMD	176	6.0	1.4856348037719727
HiGHS_CMD	176	6.0	4.82231593132019
CPLEX_PY	177	5.0	1.049271821975708
GUROBI	177	5.0	0.7752597332000732
SCIP_CMD	177	5.0	3.146059036254883
HiGHS_CMD	177	5.0	4.580518007278442
CPLEX_PY	178	6.0	0.9089019298553467
GUROBI	178	6.0	1.3998730182647705
SCIP_CMD	178	6.0	7.488555908203125
HiGHS_CMD	178	6.0	7.314747095108032
CPLEX_PY	179	6.999999999	0.9762301445007324
GUROBI	179	7.0	0.7599351406097412
SCIP_CMD	179	7.0	2.7838737964630127
HiGHS_CMD	179	7.0	5.232314109802246
CPLEX_PY	180	7.0	0.5880477428436279
GUROBI	180	7.0	0.9967238903045654
SCIP_CMD	180	7.0	2.295577049255371
HiGHS_CMD	180	7.0	5.438628911972046
CPLEX_PY	181	7.0	0.635077714920044
GUROBI	181	7.0	0.9135599136352539
SCIP_CMD	181	7.0	4.139795780181885
HiGHS_CMD	181	7.0	4.812461853027344
CPLEX_PY	182	7.0	0.6731109619140625
GUROBI	182	7.0	0.35077571868896484
SCIP_CMD	182	7.0	2.7231788635253906
HiGHS_CMD	182	7.0	4.881711006164551
CPLEX_PY	183	6.0	0.802189826965332
GUROBI	183	6.0	1.0208399295806885
SCIP_CMD	183	6.0	2.4641191959381104
HiGHS_CMD	183	6.0	5.51892614364624
CPLEX_PY	184	6.0	0.6887319087982178
GUROBI	184	6.0	0.5359361171722412
SCIP_CMD	184	6.0	2.5398027896881104
HiGHS_CMD	184	6.0	4.297282695770264
CPLEX_PY	185	7.0	0.871427059173584
GUROBI	185	7.0	1.230783224105835
SCIP_CMD	185	7.0	8.798995018005371
HiGHS_CMD	185	7.0	6.099916934967041
CPLEX_PY	186	6.0	0.7287261486053467
GUROBI	186	6.0	1.4244658946990967
SCIP_CMD	186	6.0	7.638067007064819
HiGHS_CMD	186	6.0	6.313578128814697
CPLEX_PY	187	5.999999999999999	0.6207139492034912
GUROBI	187	6.0	0.532538890838623
SCIP_CMD	187	6.0	1.3244071006774902
HiGHS_CMD	187	6.0	2.7644569873809814
CPLEX_PY	188	6.0	0.7880136966705322
GUROBI	188	6.0	0.5432040691375732
SCIP_CMD	188	6.0	2.7645370960235596
HiGHS_CMD	188	6.0	3.5327539443969727
CPLEX_PY	189	6.0	0.6915628910064697
GUROBI	189	6.0	0.4653141498565674
SCIP_CMD	189	6.0	2.7900402545928955
HiGHS_CMD	189	6.0	4.8434669971466064
CPLEX_PY	190	6.0	0.8760840892791748
GUROBI	190	6.0	0.7697529792785645
SCIP_CMD	190	6.0	9.180583000183105
HiGHS_CMD	190	6.0	6.739387035369873
CPLEX_PY	191	7.0	0.7656919956207275
GUROBI	191	7.0	0.438809871673584
SCIP_CMD	191	7.0	1.7816040515899658
HiGHS_CMD	191	7.0	6.928141117095947
CPLEX_PY	192	6.0	0.7161610126495361
GUROBI	192	6.0	0.5481979846954346
SCIP_CMD	192	6.0	1.9998440742492676
HiGHS_CMD	192	6.0	7.684699773788452
CPLEX_PY	193	5.999999999	0.9306082725524902
GUROBI	193	6.0	1.5223848819732666
SCIP_CMD	193	6.0	2.0905940532684326
HiGHS_CMD	193	6.0	5.992178916931152
CPLEX_PY	194	7.0	0.6635940074920654
GUROBI	194	7.0	0.5620517730712891
SCIP_CMD	194	7.0	4.573337078094482
HiGHS_CMD	194	7.0	5.302580833435059
CPLEX_PY	195	7.0	0.5701389312744141
GUROBI	195	7.0	0.9468438625335693
SCIP_CMD	195	7.0	2.9736487865448
HiGHS_CMD	195	7.0	5.955905914306641
CPLEX_PY	196	6.0	0.7940390110015869
GUROBI	196	6.0	1.489595890045166
SCIP_CMD	196	6.0	4.562137126922607
HiGHS_CMD	196	6.0	6.6903040409088135
CPLEX_PY	198	6.0	0.5362558364868164
GUROBI	198	6.0	0.6557109355926514
SCIP_CMD	198	6.0	3.147080898284912
HiGHS_CMD	198	6.0	5.033134937286377
CPLEX_PY	199	7.0	0.6898231506347656
GUROBI	199	7.0	0.5810470581054688
SCIP_CMD	199	7.0	5.922353267669678
HiGHS_CMD	199	7.0	6.602646112442017
CPLEX_PY	200	6.0	0.721508264541626
GUROBI	200	6.0	1.128028154373169
SCIP_CMD	200	6.0	5.2916100025177
HiGHS_CMD	200	6.0	4.829715251922607
CPLEX_PY	201	7.0	0.7777020931243896
GUROBI	201	7.0	0.7379410266876221
SCIP_CMD	201	7.0	1.4116969108581543
HiGHS_CMD	201	7.0	4.5900022983551025
CPLEX_PY	202	5.999999999	0.9560890197753906
GUROBI	202	6.0	0.8737528324127197
SCIP_CMD	202	6.0	3.3974781036376953
HiGHS_CMD	202	6.0	7.795264005661011
CPLEX_PY	203	7.0	0.6221127510070801
GUROBI	203	7.0	1.079664945602417
SCIP_CMD	203	7.0	3.063060760498047
HiGHS_CMD	203	7.0	5.673561096191406
CPLEX_PY	204	6.0	1.1745069026947021
GUROBI	204	6.0	0.7762701511383057
SCIP_CMD	204	6.0	2.7203187942504883
HiGHS_CMD	204	6.0	6.515110969543457
CPLEX_PY	205	5.999999999999999	0.7677478790283203
GUROBI	205	6.0	1.543172836303711
SCIP_CMD	205	6.0	3.605367660522461
HiGHS_CMD	205	6.0	6.96801495552063
CPLEX_PY	206	6.0	0.6947879791259766
GUROBI	206	6.0	0.7519097328186035
SCIP_CMD	206	6.0	1.6098730564117432
HiGHS_CMD	206	6.0	5.830650806427002
CPLEX_PY	207	7.0	0.6859300136566162
GUROBI	207	7.0	0.5949299335479736
SCIP_CMD	207	7.0	1.411208152770996
HiGHS_CMD	207	7.0	3.7375400066375732
CPLEX_PY	208	6.0	0.6510930061340332
GUROBI	208	6.0	0.6520311832427979
SCIP_CMD	208	6.0	3.1946749687194824
HiGHS_CMD	208	6.0	5.854741096496582
CPLEX_PY	209	6.0	1.1630687713623047
GUROBI	209	6.0	0.8427772521972656
SCIP_CMD	209	6.0	3.981410026550293
HiGHS_CMD	209	6.0	7.814107894897461
CPLEX_PY	210	7.0	0.7906279563903809
GUROBI	210	7.0	0.6736431121826172
SCIP_CMD	210	7.0	2.420334815979004
HiGHS_CMD	210	7.0	9.464822053909302
CPLEX_PY	211	6.0	0.8257472515106201
GUROBI	211	6.0	0.7154850959777832
SCIP_CMD	211	6.0	2.2380611896514893
HiGHS_CMD	211	6.0	3.2753818035125732
CPLEX_PY	212	7.0	0.9858412742614746
GUROBI	212	7.0	0.5604259967803955
SCIP_CMD	212	7.0	3.202697992324829
HiGHS_CMD	212	7.0	3.328386068344116
CPLEX_PY	213	6.0	0.8295228481292725
GUROBI	213	6.0	0.7004811763763428
SCIP_CMD	213	6.0	3.1740050315856934
HiGHS_CMD	213	6.0	4.278416156768799
CPLEX_PY	214	6.0	0.7104682922363281
GUROBI	214	6.0	0.5657176971435547
SCIP_CMD	214	6.0	2.3763010501861572
HiGHS_CMD	214	6.0	5.866488695144653
CPLEX_PY	215	5.999999999999999	0.8870563507080078
GUROBI	215	6.0	0.6978480815887451
SCIP_CMD	215	6.0	1.5342168807983398
HiGHS_CMD	215	6.0	6.34401798248291
CPLEX_PY	217	7.0	1.2798750400543213
GUROBI	217	7.0	0.8440120220184326
SCIP_CMD	217	7.0	4.6430439949035645
HiGHS_CMD	217	7.0	7.909234285354614
CPLEX_PY	218	6.0	0.859407901763916
GUROBI	218	6.0	0.6400649547576904
SCIP_CMD	218	6.0	1.5220978260040283
HiGHS_CMD	218	6.0	8.376420021057129
CPLEX_PY	219	7.0	0.962691068649292
GUROBI	219	7.0	0.6234152317047119
SCIP_CMD	219	7.0	1.7007191181182861
HiGHS_CMD	219	7.0	3.552311897277832
CPLEX_PY	220	6.0	0.6040639877319336
GUROBI	220	6.0	0.6410417556762695
SCIP_CMD	220	6.0	5.466313123703003
HiGHS_CMD	220	6.0	5.201633930206299
CPLEX_PY	221	6.0	0.6496148109436035
GUROBI	221	6.0	1.0834429264068604
SCIP_CMD	221	6.0	3.0441811084747314
HiGHS_CMD	221	6.0	5.079660892486572
CPLEX_PY	222	5.999999995	0.9461910724639893
GUROBI	222	6.0	1.160531997680664
SCIP_CMD	222	6.0	6.276408910751343
HiGHS_CMD	222	6.0	4.758229970932007
CPLEX_PY	223	6.0	0.5678720474243164
GUROBI	223	6.0	0.46396470069885254
SCIP_CMD	223	6.0	1.2890408039093018
HiGHS_CMD	223	6.0	2.0488388538360596
CPLEX_PY	224	6.0	0.6765449047088623
GUROBI	224	6.0	0.6678531169891357
SCIP_CMD	224	6.0	2.886876344680786
HiGHS_CMD	224	6.0	7.793250799179077
CPLEX_PY	225	7.0	0.7758758068084717
GUROBI	225	7.0	0.8743889331817627
SCIP_CMD	225	7.0	2.8575327396392822
HiGHS_CMD	225	7.0	3.190948247909546
CPLEX_PY	226	6.0	0.6858549118041992
GUROBI	226	6.0	0.8786640167236328
SCIP_CMD	226	6.0	1.1456220149993896
HiGHS_CMD	226	6.0	6.499532222747803
CPLEX_PY	227	6.0	0.5473029613494873
GUROBI	227	6.0	0.7382299900054932
SCIP_CMD	227	6.0	2.2030041217803955
HiGHS_CMD	227	6.0	6.05999493598938
CPLEX_PY	229	6.0	0.7630748748779297
GUROBI	229	6.0	0.7824571132659912
SCIP_CMD	229	6.0	5.315460920333862
HiGHS_CMD	229	6.0	3.426429033279419
CPLEX_PY	230	5.999999999999999	0.5139799118041992
GUROBI	230	6.0	0.8312950134277344
SCIP_CMD	230	6.0	3.234563112258911
HiGHS_CMD	230	6.0	6.0939130783081055
CPLEX_PY	231	7.0	0.7182128429412842
GUROBI	231	7.0	0.7407650947570801
SCIP_CMD	231	7.0	1.8859751224517822
HiGHS_CMD	231	7.0	6.850286960601807
CPLEX_PY	232	7.0	0.7648677825927734
GUROBI	232	7.0	0.8054919242858887
SCIP_CMD	232	7.0	4.656059980392456
HiGHS_CMD	232	7.0	8.041032314300537
CPLEX_PY	233	7.0	0.8450629711151123
GUROBI	233	7.0	1.0398929119110107
SCIP_CMD	233	7.0	1.9018728733062744
HiGHS_CMD	233	7.0	6.202903747558594
CPLEX_PY	234	5.999999999999999	0.9436149597167969
GUROBI	234	6.0	1.038330078125
SCIP_CMD	234	6.0	3.923051118850708
HiGHS_CMD	234	6.0	6.105001926422119
CPLEX_PY	236	6.0	0.6368682384490967
GUROBI	236	6.0	0.547522783279419
SCIP_CMD	236	6.0	2.765047073364258
HiGHS_CMD	236	6.0	2.3954696655273438
CPLEX_PY	237	6.0	0.5516319274902344
GUROBI	237	6.0	0.7574710845947266
SCIP_CMD	237	6.0	2.637251138687134
HiGHS_CMD	237	6.0	5.052215099334717
CPLEX_PY	238	7.0	0.6290748119354248
GUROBI	238	7.0	0.8241281509399414
SCIP_CMD	238	7.0	4.874554872512817
HiGHS_CMD	238	7.0	5.129132986068726
CPLEX_PY	239	6.0	0.711622953414917
GUROBI	239	6.0	0.6211109161376953
SCIP_CMD	239	6.0	2.24576473236084
HiGHS_CMD	239	6.0	5.892709016799927
CPLEX_PY	240	7.0	0.7598221302032471
GUROBI	240	7.0	0.5553216934204102
SCIP_CMD	240	7.0	3.3180978298187256
HiGHS_CMD	240	7.0	5.18552303314209
CPLEX_PY	241	7.0	0.7322490215301514
GUROBI	241	7.0	1.535949945449829
SCIP_CMD	241	7.0	3.9161558151245117
HiGHS_CMD	241	7.0	6.309242010116577
CPLEX_PY	242	6.999999999999999	0.753748893737793
GUROBI	242	7.0	0.7442808151245117
SCIP_CMD	242	7.0	2.7957377433776855
HiGHS_CMD	242	7.0	6.978124141693115
CPLEX_PY	243	6.0	0.8389561176300049
GUROBI	243	6.0	0.88214111328125
SCIP_CMD	243	6.0	6.1293418407440186
HiGHS_CMD	243	6.0	5.33811616897583
CPLEX_PY	244	6.0	0.6352980136871338
GUROBI	244	6.0	0.6650059223175049
SCIP_CMD	244	6.0	3.404093027114868
HiGHS_CMD	244	6.0	4.472926139831543
CPLEX_PY	245	6.0	1.424860954284668
GUROBI	245	6.0	1.4885942935943604
SCIP_CMD	245	6.0	5.874391078948975
HiGHS_CMD	245	6.0	9.173750162124634
CPLEX_PY	246	5.999999999999999	0.9297001361846924
GUROBI	246	6.0	0.6514880657196045
SCIP_CMD	246	6.0	2.559014081954956
HiGHS_CMD	246	6.0	7.205501079559326
CPLEX_PY	247	6.0	0.7992832660675049
GUROBI	247	6.0	0.7587342262268066
SCIP_CMD	247	6.0	2.768611192703247
HiGHS_CMD	247	6.0	3.0543570518493652
CPLEX_PY	248	5.999999999999999	0.8136131763458252
GUROBI	248	6.0	1.3608460426330566
SCIP_CMD	248	6.0	2.7536120414733887
HiGHS_CMD	248	6.0	6.601178884506226
CPLEX_PY	249	6.0	0.7519328594207764
GUROBI	249	6.0	0.9458370208740234
SCIP_CMD	249	6.0	3.6455469131469727
HiGHS_CMD	249	6.0	3.0365660190582275
CPLEX_PY	250	7.0	0.6451206207275391
GUROBI	250	7.0	2.014482259750366
SCIP_CMD	250	7.0	2.91035795211792
HiGHS_CMD	250	7.0	6.7492430210113525
CPLEX_PY	251	6.0	1.0934011936187744
GUROBI	251	6.0	0.8392677307128906
SCIP_CMD	251	6.0	2.6140012741088867
HiGHS_CMD	251	6.0	5.908331871032715
CPLEX_PY	252	7.0	0.6651451587677002
GUROBI	252	7.0	0.598419189453125
SCIP_CMD	252	7.0	1.9351511001586914
HiGHS_CMD	252	7.0	5.679953336715698
CPLEX_PY	253	7.0	0.6115038394927979
GUROBI	253	7.0	0.4949488639831543
SCIP_CMD	253	7.0	2.219357967376709
HiGHS_CMD	253	7.0	5.318382024765015
CPLEX_PY	254	7.0	0.6677899360656738
GUROBI	254	7.0	0.584050178527832
SCIP_CMD	254	7.0	8.569026708602905
HiGHS_CMD	254	7.0	4.032766819000244
CPLEX_PY	255	5.999999999999999	0.573814868927002
GUROBI	255	6.0	0.548724889755249
SCIP_CMD	255	6.0	1.1689260005950928
HiGHS_CMD	255	6.0	4.555031061172485
CPLEX_PY	256	6.0	0.8799688816070557
GUROBI	256	6.0	0.45394301414489746
SCIP_CMD	256	6.0	3.1995129585266113
HiGHS_CMD	256	6.0	4.771419048309326
CPLEX_PY	257	7.0	0.8540811538696289
GUROBI	257	7.0	0.7464659214019775
SCIP_CMD	257	7.0	2.1923930644989014
HiGHS_CMD	257	7.0	7.258404970169067
CPLEX_PY	258	7.0	0.5401389598846436
GUROBI	258	7.0	1.0652320384979248
SCIP_CMD	258	7.0	4.480187892913818
HiGHS_CMD	258	7.0	7.379158020019531
CPLEX_PY	259	6.0	0.6014969348907471
GUROBI	259	6.0	0.39170312881469727
SCIP_CMD	259	6.0	4.503283977508545
HiGHS_CMD	259	6.0	4.314993143081665
CPLEX_PY	260	6.0	0.7363011837005615
GUROBI	260	6.0	0.9092559814453125
SCIP_CMD	260	6.0	3.9760279655456543
HiGHS_CMD	260	6.0	6.167547225952148
CPLEX_PY	261	7.0	0.8277251720428467
GUROBI	261	7.0	0.998053789138794
SCIP_CMD	261	7.0	4.928431987762451
HiGHS_CMD	261	7.0	4.354650020599365
CPLEX_PY	262	6.0	0.6389181613922119
GUROBI	262	6.0	0.6174569129943848
SCIP_CMD	262	6.0	2.310410976409912
HiGHS_CMD	262	6.0	3.716986894607544
CPLEX_PY	263	7.0	0.7050518989562988
GUROBI	263	7.0	0.5761988162994385
SCIP_CMD	263	7.0	2.418968915939331
HiGHS_CMD	263	7.0	5.667731046676636
CPLEX_PY	264	7.0	0.6946401596069336
GUROBI	264	7.0	0.7038469314575195
SCIP_CMD	264	7.0	1.4071860313415527
HiGHS_CMD	264	7.0	5.4411938190460205
CPLEX_PY	265	7.0	0.5811977386474609
GUROBI	265	7.0	1.2122118473052979
SCIP_CMD	265	7.0	3.957974910736084
HiGHS_CMD	265	7.0	5.810489892959595
CPLEX_PY	267	6.0	0.7321081161499023
GUROBI	267	6.0	0.6606559753417969
SCIP_CMD	267	6.0	2.129033327102661
HiGHS_CMD	267	6.0	5.567644119262695
CPLEX_PY	268	7.0	0.7675707340240479
GUROBI	268	7.0	0.6899378299713135
SCIP_CMD	268	7.0	2.4830121994018555
HiGHS_CMD	268	7.0	6.470092058181763
CPLEX_PY	269	8.0	1.4347598552703857
GUROBI	269	8.0	1.6157748699188232
SCIP_CMD	269	8.0	2.257016181945801
HiGHS_CMD	269	8.0	6.658901691436768
CPLEX_PY	270	7.0	0.7332210540771484
GUROBI	270	7.0	0.4814889430999756
SCIP_CMD	270	7.0	4.060666799545288
HiGHS_CMD	270	7.0	5.647158145904541
CPLEX_PY	271	6.0	0.865441083908081
GUROBI	271	6.0	0.581791877746582
SCIP_CMD	271	6.0	2.9950380325317383
HiGHS_CMD	271	6.0	6.057904958724976
CPLEX_PY	272	7.0	0.5813608169555664
GUROBI	272	7.0	0.953582763671875
SCIP_CMD	272	7.0	2.8387198448181152
HiGHS_CMD	272	7.0	2.5179898738861084
CPLEX_PY	273	7.0	0.49739980697631836
GUROBI	273	7.0	0.40740203857421875
SCIP_CMD	273	7.0	1.5825049877166748
HiGHS_CMD	273	7.0	4.771525859832764
CPLEX_PY	274	8.0	0.4356849193572998
GUROBI	274	8.0	0.49762988090515137
SCIP_CMD	274	8.0	1.8833372592926025
HiGHS_CMD	274	8.0	7.553491830825806
CPLEX_PY	275	6.000000000000171	1.0476338863372803
GUROBI	275	6.0	0.9099247455596924
SCIP_CMD	275	6.0	7.242572069168091
HiGHS_CMD	275	6.0	4.825790166854858
CPLEX_PY	276	6.0	1.0345683097839355
GUROBI	276	6.0	1.232161045074463
SCIP_CMD	276	6.0	2.2839272022247314
HiGHS_CMD	276	6.0	6.646579027175903
CPLEX_PY	277	7.0	0.8893020153045654
GUROBI	277	7.0	0.5399050712585449
SCIP_CMD	277	7.0	1.725996971130371
HiGHS_CMD	277	7.0	3.403303861618042
CPLEX_PY	278	7.0	0.7705159187316895
GUROBI	278	7.0	0.7058169841766357
SCIP_CMD	278	7.0	2.711618661880493
HiGHS_CMD	278	7.0	5.977350950241089
CPLEX_PY	279	7.0	0.5430850982666016
GUROBI	279	7.0	0.5236399173736572
SCIP_CMD	279	7.0	3.958189010620117
HiGHS_CMD	279	7.0	3.9717912673950195
CPLEX_PY	280	7.0	0.6305599212646484
GUROBI	280	7.0	0.6132657527923584
SCIP_CMD	280	7.0	3.4682581424713135
HiGHS_CMD	280	7.0	3.2293920516967773
CPLEX_PY	281	7.0	0.7220418453216553
GUROBI	281	7.0	0.6623198986053467
SCIP_CMD	281	7.0	1.04252290725708
HiGHS_CMD	281	7.0	6.1789870262146
CPLEX_PY	282	6.0	0.880662202835083
GUROBI	282	6.0	0.6577627658843994
SCIP_CMD	282	6.0	5.361283779144287
HiGHS_CMD	282	6.0	6.182458877563477
CPLEX_PY	283	7.0	0.6874680519104004
GUROBI	283	7.0	1.0213418006896973
SCIP_CMD	283	7.0	2.2169899940490723
HiGHS_CMD	283	7.0	5.331408262252808
CPLEX_PY	284	7.0	0.6043672561645508
GUROBI	284	7.0	0.615368127822876
SCIP_CMD	284	7.0	1.896064043045044
HiGHS_CMD	284	7.0	5.3043529987335205
CPLEX_PY	285	6.0	0.6755192279815674
GUROBI	285	6.0	1.1391208171844482
SCIP_CMD	285	6.0	6.660664081573486
HiGHS_CMD	285	6.0	4.973724126815796
CPLEX_PY	286	5.999999999	0.5868399143218994
GUROBI	286	6.0	0.4999580383300781
SCIP_CMD	286	6.0	2.7154622077941895
HiGHS_CMD	286	6.0	5.704627275466919
CPLEX_PY	287	5.999999999999999	0.8127429485321045
GUROBI	287	6.0	0.7743790149688721
SCIP_CMD	287	6.0	2.9193480014801025
HiGHS_CMD	287	6.0	6.103393793106079
CPLEX_PY	288	7.0	0.7216057777404785
GUROBI	288	7.0	0.9489469528198242
SCIP_CMD	288	7.0	10.958802938461304
HiGHS_CMD	288	7.0	6.664448022842407
CPLEX_PY	289	7.0	0.5954489707946777
GUROBI	289	7.0	0.8092062473297119
SCIP_CMD	289	7.0	2.7673659324645996
HiGHS_CMD	289	7.0	4.274502992630005
CPLEX_PY	290	6.0	0.7347030639648438
GUROBI	290	6.0	0.8007712364196777
SCIP_CMD	290	6.0	7.06652307510376
HiGHS_CMD	290	6.0	8.227621793746948
CPLEX_PY	291	6.0	0.9012880325317383
GUROBI	291	6.0	0.8433270454406738
SCIP_CMD	291	6.0	3.281944990158081
HiGHS_CMD	291	6.0	6.2674291133880615
CPLEX_PY	292	6.0	0.7132489681243896
GUROBI	292	6.0	0.729036808013916
SCIP_CMD	292	6.0	3.0698540210723877
HiGHS_CMD	292	6.0	5.349153995513916
CPLEX_PY	293	6.0	0.7619509696960449
GUROBI	293	6.0	1.0090439319610596
SCIP_CMD	293	6.0	2.802595853805542
HiGHS_CMD	293	6.0	2.307408094406128
CPLEX_PY	294	6.0	0.5728299617767334
GUROBI	294	6.0	1.0360567569732666
SCIP_CMD	294	6.0	6.076465845108032
HiGHS_CMD	294	6.0	6.1130359172821045
CPLEX_PY	295	7.0	0.8032619953155518
GUROBI	295	7.0	1.1700739860534668
SCIP_CMD	295	7.0	2.6081178188323975
HiGHS_CMD	295	7.0	4.735513210296631
CPLEX_PY	296	6.0	0.9444539546966553
GUROBI	296	6.0	0.9237089157104492
SCIP_CMD	296	6.0	7.700987815856934
HiGHS_CMD	296	6.0	5.097701787948608
CPLEX_PY	297	6.999999999999999	1.0331168174743652
GUROBI	297	7.0	0.650752067565918
SCIP_CMD	297	7.0	5.245321989059448
HiGHS_CMD	297	7.0	6.969232082366943
CPLEX_PY	299	6.0	0.7430009841918945
GUROBI	299	6.0	0.8488602638244629
SCIP_CMD	299	6.0	4.124847888946533
HiGHS_CMD	299	6.0	2.589398145675659
CPLEX_PY	300	6.0	0.6088840961456299
GUROBI	300	6.0	0.5291252136230469
SCIP_CMD	300	6.0	2.218783140182495
HiGHS_CMD	300	6.0	3.975087881088257
CPLEX_PY	301	6.0	0.6353919506072998
GUROBI	301	6.0	0.5626349449157715
SCIP_CMD	301	6.0	1.6670191287994385
HiGHS_CMD	301	6.0	2.9994421005249023
CPLEX_PY	302	6.0	0.6249909400939941
GUROBI	302	6.0	0.6670451164245605
SCIP_CMD	302	6.0	2.444607973098755
HiGHS_CMD	302	6.0	5.755353212356567
CPLEX_PY	303	7.0	0.7013697624206543
GUROBI	303	7.0	0.7103872299194336
SCIP_CMD	303	7.0	2.1862757205963135
HiGHS_CMD	303	7.0	6.888123989105225
CPLEX_PY	304	5.999999998	0.6593940258026123
GUROBI	304	6.0	0.7027060985565186
SCIP_CMD	304	6.0	1.9007649421691895
HiGHS_CMD	304	6.0	4.342300176620483
CPLEX_PY	305	6.0	0.5529689788818359
GUROBI	305	6.0	0.6769700050354004
SCIP_CMD	305	6.0	3.1937551498413086
HiGHS_CMD	305	6.0	5.4331488609313965
CPLEX_PY	306	6.0	0.9571647644042969
GUROBI	306	6.0	0.7071411609649658
SCIP_CMD	306	6.0	1.134347915649414
HiGHS_CMD	306	6.0	4.891808986663818
CPLEX_PY	307	6.0	0.8703010082244873
GUROBI	307	6.0	0.9951779842376709
SCIP_CMD	307	6.0	2.857081890106201
HiGHS_CMD	307	6.0	5.852762222290039
CPLEX_PY	308	7.0	0.5222890377044678
GUROBI	308	7.0	0.7990872859954834
SCIP_CMD	308	7.0	1.5414378643035889
HiGHS_CMD	308	7.0	6.083610773086548
CPLEX_PY	309	6.0	0.9712281227111816
