interface	lpmethod	size	rep	time	value
HiGHS_CMD	default	1	4	0.06661200523376465	1.9879214029569
HiGHS_CMD	primal	1	4	0.07176494598388672	1.9879214029569
HiGHS_CMD	dual	1	4	0.06607913970947266	1.9879214029569
HiGHS_CMD	barrier	1	4	0.0751490592956543	1.9879214029569
GLPK_CMD	default	1	4	0.05817914009094238	1.98792
GLPK_CMD	primal	1	4	0.058802127838134766	1.98792
GLPK_CMD	dual	1	4	0.07965207099914551	1.98792
GLPK_CMD	barrier	1	4	0.08744192123413086	
CPLEX_PY	default	1	5	0.039476871490478516	20.010039551021563
CPLEX_PY	primal	1	5	0.03878188133239746	20.01003955102158
CPLEX_PY	dual	1	5	0.03821110725402832	20.010039551021563
CPLEX_PY	barrier	1	5	0.05263066291809082	20.010039551021595
