interface	lpmethod	size	rep	time	value
SCIP_CMD	barrier	3	4	0.4225039482116699	52.9020449595644
HiGHS_CMD	primal	3	4	0.2796330451965332	52.9020449594524
HiGHS_CMD	dual	3	4	0.22949886322021484	52.9020449594524
HiGHS_CMD	barrier	3	4	0.2586963176727295	52.9020449594524
GLPK_CMD	primal	3	4	0.22390413284301758	52.902
GLPK_CMD	dual	3	4	0.7872579097747803	52.902
GLPK_CMD	barrier	3	4	0.6695737838745117	
COIN_CMD	primal	3	4	0.18479299545288086	52.902045
COIN_CMD	dual	3	4	0.226362943649292	52.902045
COIN_CMD	barrier	3	4	0.9069030284881592	52.902045
CPLEX_PY	primal	3	5	0.13689684867858887	24.470981260486063
CPLEX_PY	dual	3	5	0.13768506050109863	24.470981260486063
CPLEX_PY	barrier	3	5	0.13361477851867676	24.470981260486063
GUROBI	primal	3	5	0.07622504234313965	24.47098126048613
GUROBI	dual	3	5	0.07714724540710449	24.470981260486155
GUROBI	barrier	3	5	0.1124880313873291	24.470981260486052
SCIP_CMD	primal	3	5	0.33678412437438965	24.4709812604811
SCIP_CMD	dual	3	5	0.3333592414855957	24.4709812604811
SCIP_CMD	barrier	3	5	0.3339979648590088	24.4709812604811
HiGHS_CMD	primal	3	5	0.23711895942687988	24.4709812604841
HiGHS_CMD	dual	3	5	0.17777037620544434	24.470981260484
HiGHS_CMD	barrier	3	5	0.2200758457183838	24.4709812604841
GLPK_CMD	primal	3	5	0.20036792755126953	24.471
GLPK_CMD	dual	3	5	0.46479368209838867	24.471
GLPK_CMD	barrier	3	5	0.398040771484375	
COIN_CMD	primal	3	5	0.15571880340576172	24.470981
COIN_CMD	dual	3	5	0.7970981597900391	24.454735
COIN_CMD	barrier	3	5	0.3702089786529541	24.470981
CPLEX_PY	primal	3	6	0.17646431922912598	52.902044959440396
CPLEX_PY	dual	3	6	0.17600631713867188	52.902044959440396
CPLEX_PY	barrier	3	6	0.17672085762023926	52.902044959440396
GUROBI	primal	3	6	0.09413599967956543	52.9020449594404
GUROBI	dual	3	6	0.09827017784118652	52.9020449594404
GUROBI	barrier	3	6	0.14394307136535645	52.9020449594404
SCIP_CMD	primal	3	6	0.4497861862182617	52.9020449595644
SCIP_CMD	dual	3	6	0.45478391647338867	52.9020449595644
SCIP_CMD	barrier	3	6	0.45169806480407715	52.9020449595644
HiGHS_CMD	primal	3	6	0.3107259273529053	52.9020449594524
HiGHS_CMD	dual	3	6	0.24231719970703125	52.9020449594527
HiGHS_CMD	barrier	3	6	0.26914000511169434	52.9020449594524
GLPK_CMD	primal	3	6	0.24728012084960938	52.902
GLPK_CMD	dual	3	6	0.8224461078643799	52.902
GLPK_CMD	barrier	3	6	0.5119609832763672	
COIN_CMD	primal	3	6	0.18109798431396484	52.902045
COIN_CMD	dual	3	6	0.4064671993255615	52.902045
COIN_CMD	barrier	3	6	0.5731258392333984	52.902045
CPLEX_PY	primal	3	7	0.13434600830078125	52.902044959440396
CPLEX_PY	dual	3	7	0.1359848976135254	52.902044959440396
CPLEX_PY	barrier	3	7	0.13104772567749023	52.902044959440396
GUROBI	primal	3	7	0.08248090744018555	52.9020449594404
GUROBI	dual	3	7	0.304732084274292	52.9020449594404
GUROBI	barrier	3	7	0.14524579048156738	52.902044959440396
SCIP_CMD	primal	3	7	0.36697912216186523	52.9020449595644
SCIP_CMD	dual	3	7	0.36354708671569824	52.9020449595644
SCIP_CMD	barrier	3	7	0.35831713676452637	52.9020449595644
HiGHS_CMD	primal	3	7	0.24229693412780762	52.9020449594524
HiGHS_CMD	dual	3	7	0.1894071102142334	52.9020449594524
HiGHS_CMD	barrier	3	7	0.22011184692382812	52.9020449594524
GLPK_CMD	primal	3	7	0.19815397262573242	52.902
GLPK_CMD	dual	3	7	0.5134458541870117	52.902
GLPK_CMD	barrier	3	7	0.4203009605407715	
COIN_CMD	primal	3	7	0.18816590309143066	52.902045
COIN_CMD	dual	3	7	0.4108421802520752	52.902045
COIN_CMD	barrier	3	7	0.2338111400604248	52.902045
CPLEX_PY	primal	3	8	0.13911700248718262	41.02416180199533
CPLEX_PY	dual	3	8	0.13866209983825684	41.02416180199533
CPLEX_PY	barrier	3	8	0.13600730895996094	41.02416180199533
GUROBI	primal	3	8	0.08817672729492188	41.024161801995675
GUROBI	dual	3	8	0.09572410583496094	41.02416180199566
GUROBI	barrier	3	8	0.4179270267486572	41.02416180199554
SCIP_CMD	primal	3	8	0.38267016410827637	41.0241618019798
SCIP_CMD	dual	3	8	0.3886129856109619	41.0241618019798
SCIP_CMD	barrier	3	8	0.37986016273498535	41.0241618019798
HiGHS_CMD	primal	3	8	0.2856159210205078	41.0241618019885
HiGHS_CMD	dual	3	8	0.20514893531799316	41.0241618019885
HiGHS_CMD	barrier	3	8	0.23818278312683105	41.0241618019885
GLPK_CMD	primal	3	8	0.22316813468933105	41.0242
GLPK_CMD	dual	3	8	0.6762139797210693	41.0242
GLPK_CMD	barrier	3	8	0.45134997367858887	
COIN_CMD	primal	3	8	0.190263032913208	41.024162
COIN_CMD	dual	3	8	0.4058248996734619	41.019974
COIN_CMD	barrier	3	8	0.4324150085449219	41.024162
CPLEX_PY	primal	3	9	0.16237998008728027	52.9020449594404
CPLEX_PY	dual	3	9	0.1661677360534668	52.9020449594404
CPLEX_PY	barrier	3	9	0.16009020805358887	52.9020449594404
GUROBI	primal	3	9	0.09097504615783691	52.902044959440396
GUROBI	dual	3	9	0.08882594108581543	52.9020449594404
GUROBI	barrier	3	9	0.19722986221313477	52.9020449594404
SCIP_CMD	primal	3	9	0.4149019718170166	52.9020449595644
SCIP_CMD	dual	3	9	0.4088320732116699	52.9020449595644
SCIP_CMD	barrier	3	9	0.4003279209136963	52.9020449595644
HiGHS_CMD	primal	3	9	0.27732396125793457	52.9020449594524
HiGHS_CMD	dual	3	9	0.22554588317871094	52.9020449594524
HiGHS_CMD	barrier	3	9	0.2526669502258301	52.9020449594524
GLPK_CMD	primal	3	9	0.20982003211975098	52.902
GLPK_CMD	dual	3	9	0.7216570377349854	52.902
GLPK_CMD	barrier	3	9	0.45007991790771484	
COIN_CMD	primal	3	9	0.1779468059539795	52.902045
COIN_CMD	dual	3	9	0.3345062732696533	52.902045
COIN_CMD	barrier	3	9	0.604896068572998	52.902045
CPLEX_PY	primal	4	0	0.17568683624267578	30.565294913264257
CPLEX_PY	dual	4	0	0.1780078411102295	30.565294913264257
CPLEX_PY	barrier	4	0	0.1720740795135498	30.565294913264257
GUROBI	primal	4	0	0.10661101341247559	30.565294913264374
GUROBI	dual	4	0	0.11145496368408203	30.56529491326438
GUROBI	barrier	4	0	0.24432373046875	30.565294913264314
SCIP_CMD	primal	4	0	0.4730360507965088	30.5652949132436
SCIP_CMD	dual	4	0	0.490706205368042	30.5652949132436
SCIP_CMD	barrier	4	0	0.47182393074035645	30.5652949132436
HiGHS_CMD	primal	4	0	0.34055018424987793	30.5652949132615
HiGHS_CMD	dual	4	0	0.24844694137573242	30.5652949132615
HiGHS_CMD	barrier	4	0	0.28588008880615234	30.5652949132616
GLPK_CMD	primal	4	0	0.2674219608306885	30.5653
GLPK_CMD	dual	4	0	0.9737720489501953	30.5653
GLPK_CMD	barrier	4	0	0.5721969604492188	
COIN_CMD	primal	4	0	0.20360589027404785	30.565295
COIN_CMD	dual	4	0	0.465374231338501	30.565199
COIN_CMD	barrier	4	0	0.45062780380249023	30.565295
CPLEX_PY	primal	4	1	0.1522359848022461	25.312295866208444
CPLEX_PY	dual	4	1	0.15166592597961426	25.312295866208444
CPLEX_PY	barrier	4	1	0.1519021987915039	25.312295866208444
GUROBI	primal	4	1	0.09778499603271484	25.31229586620842
GUROBI	dual	4	1	0.09154891967773438	25.312295866208427
GUROBI	barrier	4	1	0.22470712661743164	25.312295866208427
SCIP_CMD	primal	4	1	0.3996260166168213	25.3122958662101
SCIP_CMD	dual	4	1	0.418198823928833	25.31229586621
SCIP_CMD	barrier	4	1	0.40584778785705566	25.31229586621
HiGHS_CMD	primal	4	1	0.29012298583984375	25.3122958662067
HiGHS_CMD	dual	4	1	0.20329499244689941	25.3122958662067
HiGHS_CMD	barrier	4	1	0.25171804428100586	25.3122958662067
GLPK_CMD	primal	4	1	0.22472476959228516	25.3123
GLPK_CMD	dual	4	1	0.5989928245544434	25.3123
GLPK_CMD	barrier	4	1	0.5109579563140869	
COIN_CMD	primal	4	1	0.17883586883544922	25.312296
COIN_CMD	dual	4	1	0.26335787773132324	25.309172
COIN_CMD	barrier	4	1	0.26966118812561035	25.312296
CPLEX_PY	primal	4	2	0.19710803031921387	52.902044959440396
CPLEX_PY	dual	4	2	0.20021605491638184	52.902044959440396
CPLEX_PY	barrier	4	2	0.1951742172241211	52.902044959440396
GUROBI	primal	4	2	0.11208295822143555	52.902044959440396
GUROBI	dual	4	2	0.12360501289367676	52.902044959440396
GUROBI	barrier	4	2	0.44112515449523926	52.9020449594404
SCIP_CMD	primal	4	2	0.5264101028442383	52.9020449595644
SCIP_CMD	dual	4	2	0.5166950225830078	52.9020449595644
SCIP_CMD	barrier	4	2	0.5065732002258301	52.9020449595644
HiGHS_CMD	primal	4	2	0.44100403785705566	52.9020449594524
HiGHS_CMD	dual	4	2	0.31934213638305664	52.9020449594524
HiGHS_CMD	barrier	4	2	0.31233906745910645	52.9020449594524
GLPK_CMD	primal	4	2	0.28719401359558105	52.902
GLPK_CMD	dual	4	2	1.9991428852081299	52.902
GLPK_CMD	barrier	4	2	0.6508200168609619	
COIN_CMD	primal	4	2	0.21996092796325684	52.902045
COIN_CMD	dual	4	2	0.4249610900878906	52.902045
COIN_CMD	barrier	4	2	0.4903411865234375	52.902045
CPLEX_PY	primal	4	3	0.3960089683532715	52.902044959440396
CPLEX_PY	dual	4	3	0.594763994216919	52.902044959440396
CPLEX_PY	barrier	4	3	0.23043394088745117	52.902044959440396
GUROBI	primal	4	3	0.12029910087585449	52.9020449594404
GUROBI	dual	4	3	0.12219905853271484	52.902044959440396
GUROBI	barrier	4	3	0.2632937431335449	52.9020449594404
SCIP_CMD	primal	4	3	0.48136186599731445	52.9020449595644
SCIP_CMD	dual	4	3	0.4831569194793701	52.9020449595644
SCIP_CMD	barrier	4	3	0.4717400074005127	52.9020449595644
HiGHS_CMD	primal	4	3	0.49190187454223633	52.9020449594524
HiGHS_CMD	dual	4	3	0.3206939697265625	52.9020449594524
HiGHS_CMD	barrier	4	3	0.35413193702697754	52.9020449594524
GLPK_CMD	primal	4	3	0.29897403717041016	52.902
GLPK_CMD	dual	4	3	1.3814542293548584	52.902
GLPK_CMD	barrier	4	3	0.9238948822021484	
COIN_CMD	primal	4	3	0.22832798957824707	52.902045
COIN_CMD	dual	4	3	0.4862217903137207	52.902045
COIN_CMD	barrier	4	3	0.6747219562530518	52.902045
CPLEX_PY	primal	4	4	0.13323593139648438	52.902044959440396
CPLEX_PY	dual	4	4	0.13420534133911133	52.902044959440396
CPLEX_PY	barrier	4	4	0.13270211219787598	52.902044959440396
GUROBI	primal	4	4	0.07804703712463379	52.9020449594404
GUROBI	dual	4	4	0.07699370384216309	52.9020449594404
GUROBI	barrier	4	4	0.13512802124023438	52.9020449594404
SCIP_CMD	primal	4	4	0.3066740036010742	52.9020449595644
SCIP_CMD	dual	4	4	0.30672287940979004	52.9020449595644
SCIP_CMD	barrier	4	4	0.30060601234436035	52.9020449595644
HiGHS_CMD	primal	4	4	0.2149958610534668	52.9020449594524
HiGHS_CMD	dual	4	4	0.18073701858520508	52.9020449594524
HiGHS_CMD	barrier	4	4	0.21716618537902832	52.9020449594524
GLPK_CMD	primal	4	4	0.17920279502868652	52.902
GLPK_CMD	dual	4	4	0.4605293273925781	52.902
GLPK_CMD	barrier	4	4	0.47841477394104004	
COIN_CMD	primal	4	4	0.15172886848449707	52.902045
COIN_CMD	dual	4	4	0.21934914588928223	52.902045
COIN_CMD	barrier	4	4	0.32314014434814453	52.902045
CPLEX_PY	primal	4	5	0.19941997528076172	18.517044639428093
CPLEX_PY	dual	4	5	0.2005167007446289	18.517044639428093
CPLEX_PY	barrier	4	5	0.20009398460388184	18.517044639428093
GUROBI	primal	4	5	0.1132349967956543	18.517044639428093
GUROBI	dual	4	5	0.11766409873962402	18.5170446394281
GUROBI	barrier	4	5	0.22295308113098145	18.51704463942807
SCIP_CMD	primal	4	5	0.4882822036743164	18.5170446394224
SCIP_CMD	dual	4	5	0.5341429710388184	18.5170446394224
SCIP_CMD	barrier	4	5	0.5235989093780518	18.5170446394224
HiGHS_CMD	primal	4	5	0.3924081325531006	18.5170446394266
HiGHS_CMD	dual	4	5	0.2582399845123291	18.5170446394266
HiGHS_CMD	barrier	4	5	0.2884500026702881	18.5170446394266
GLPK_CMD	primal	4	5	0.28243589401245117	18.517
GLPK_CMD	dual	4	5	0.9641950130462646	18.517
GLPK_CMD	barrier	4	5	0.34003305435180664	
COIN_CMD	primal	4	5	0.20387673377990723	18.517045
COIN_CMD	dual	4	5	0.5031239986419678	18.517045
COIN_CMD	barrier	4	5	0.519355058670044	18.517045
CPLEX_PY	primal	4	6	0.21343326568603516	52.9020449594404
CPLEX_PY	dual	4	6	0.2110750675201416	52.9020449594404
CPLEX_PY	barrier	4	6	0.21015191078186035	52.9020449594404
GUROBI	primal	4	6	0.11650371551513672	52.9020449594404
GUROBI	dual	4	6	0.12122488021850586	52.9020449594404
GUROBI	barrier	4	6	0.2729778289794922	52.9020449594404
SCIP_CMD	primal	4	6	0.5014967918395996	52.9020449595644
SCIP_CMD	dual	4	6	0.5097911357879639	52.9020449595644
SCIP_CMD	barrier	4	6	0.5111470222473145	52.9020449595644
HiGHS_CMD	primal	4	6	0.357928991317749	52.9020449594524
HiGHS_CMD	dual	4	6	0.30338096618652344	52.9020449594524
HiGHS_CMD	barrier	4	6	0.33916497230529785	52.9020449594524
GLPK_CMD	primal	4	6	0.2737550735473633	52.902
GLPK_CMD	dual	4	6	1.12025785446167	52.902
GLPK_CMD	barrier	4	6	0.7813460826873779	
COIN_CMD	primal	4	6	0.24568867683410645	52.902045
COIN_CMD	dual	4	6	0.6454751491546631	52.902045
COIN_CMD	barrier	4	6	0.46494078636169434	52.902045
CPLEX_PY	primal	4	7	0.19980406761169434	52.902044959440396
CPLEX_PY	dual	4	7	0.20461797714233398	52.902044959440396
CPLEX_PY	barrier	4	7	0.19768118858337402	52.902044959440396
GUROBI	primal	4	7	0.11491823196411133	52.9020449594404
GUROBI	dual	4	7	0.11746406555175781	52.9020449594404
GUROBI	barrier	4	7	0.22005200386047363	52.902044959440396
SCIP_CMD	primal	4	7	0.5080971717834473	52.9020449595644
SCIP_CMD	dual	4	7	0.48181915283203125	52.9020449595644
SCIP_CMD	barrier	4	7	0.4708688259124756	52.9020449595644
HiGHS_CMD	primal	4	7	0.41695165634155273	52.9020449594524
HiGHS_CMD	dual	4	7	0.3180861473083496	52.9020449594524
HiGHS_CMD	barrier	4	7	0.334805965423584	52.9020449594524
GLPK_CMD	primal	4	7	0.30333900451660156	52.902
GLPK_CMD	dual	4	7	1.462764024734497	52.902
GLPK_CMD	barrier	4	7	0.7469282150268555	
COIN_CMD	primal	4	7	0.23052215576171875	52.902045
COIN_CMD	dual	4	7	0.806427001953125	52.902045
COIN_CMD	barrier	4	7	0.6062107086181641	52.902045
CPLEX_PY	primal	4	8	0.1788628101348877	28.825189904146367
CPLEX_PY	dual	4	8	0.17977070808410645	28.825189904146367
CPLEX_PY	barrier	4	8	0.17611098289489746	28.825189904146367
GUROBI	primal	4	8	0.10901403427124023	28.82518990414635
GUROBI	dual	4	8	0.1132192611694336	28.825189904146406
GUROBI	barrier	4	8	0.18077707290649414	28.825189904146452
SCIP_CMD	primal	4	8	0.4578418731689453	28.8251899041256
SCIP_CMD	dual	4	8	0.47354912757873535	28.8251899041256
SCIP_CMD	barrier	4	8	0.45678210258483887	28.8251899041256
HiGHS_CMD	primal	4	8	0.34285473823547363	28.825189904142
HiGHS_CMD	dual	4	8	0.26068925857543945	28.825189904142
HiGHS_CMD	barrier	4	8	0.27426624298095703	28.8251899041421
GLPK_CMD	primal	4	8	0.2938077449798584	28.8252
GLPK_CMD	dual	4	8	0.9755289554595947	28.8252
GLPK_CMD	barrier	4	8	0.6064600944519043	
COIN_CMD	primal	4	8	0.20697903633117676	28.82519
COIN_CMD	dual	4	8	0.33010196685791016	28.825192
COIN_CMD	barrier	4	8	0.5194082260131836	28.82519
CPLEX_PY	primal	4	9	0.1847989559173584	7.95118846424414
CPLEX_PY	dual	4	9	0.18722295761108398	7.95118846424414
CPLEX_PY	barrier	4	9	0.18599390983581543	7.95118846424414
GUROBI	primal	4	9	0.11333322525024414	7.951188464244127
GUROBI	dual	4	9	0.11722707748413086	7.951188464244085
GUROBI	barrier	4	9	0.34438610076904297	7.95118846424414
SCIP_CMD	primal	4	9	0.5021140575408936	7.95118846423958
SCIP_CMD	dual	4	9	0.4794621467590332	7.95118846423958
SCIP_CMD	barrier	4	9	0.4735238552093506	7.95118846423958
HiGHS_CMD	primal	4	9	0.34896087646484375	7.9511884642444
HiGHS_CMD	dual	4	9	0.23919391632080078	7.9511884642443
HiGHS_CMD	barrier	4	9	0.27327895164489746	7.9511884642444
GLPK_CMD	primal	4	9	0.2578849792480469	7.95119
GLPK_CMD	dual	4	9	0.9516370296478271	7.95119
GLPK_CMD	barrier	4	9	0.22684288024902344	
COIN_CMD	primal	4	9	0.2051839828491211	7.9511885
COIN_CMD	dual	4	9	0.29871177673339844	7.951187
COIN_CMD	barrier	4	9	0.5323359966278076	7.9511885
CPLEX_PY	primal	5	0	1.7501189708709717	52.902044959440396
CPLEX_PY	dual	5	0	0.47934603691101074	52.902044959440396
CPLEX_PY	barrier	5	0	1.54612398147583	52.902044959440396
GUROBI	primal	5	0	0.1201941967010498	52.9020449594404
GUROBI	dual	5	0	0.5322301387786865	52.9020449594404
GUROBI	barrier	5	0	0.20187592506408691	52.9020449594404
SCIP_CMD	primal	5	0	0.5955009460449219	52.9020449595644
SCIP_CMD	dual	5	0	0.5626099109649658	52.9020449595644
SCIP_CMD	barrier	5	0	0.5567398071289062	52.9020449595644
HiGHS_CMD	primal	5	0	0.4855082035064697	52.9020449594524
HiGHS_CMD	dual	5	0	0.321361780166626	52.9020449594524
HiGHS_CMD	barrier	5	0	0.3727428913116455	52.9020449594524
GLPK_CMD	primal	5	0	0.3287079334259033	52.902
GLPK_CMD	dual	5	0	2.014796018600464	52.902
GLPK_CMD	barrier	5	0	0.9753899574279785	
COIN_CMD	primal	5	0	0.23127198219299316	52.902045
COIN_CMD	dual	5	0	0.5485677719116211	52.902045
COIN_CMD	barrier	5	0	0.4667959213256836	52.902045
CPLEX_PY	primal	5	1	0.9019603729248047	52.902044959440396
CPLEX_PY	dual	5	1	0.7509739398956299	52.902044959440396
CPLEX_PY	barrier	5	1	0.6690719127655029	52.902044959440396
GUROBI	primal	5	1	0.13478398323059082	52.90204495944041
GUROBI	dual	5	1	0.13206100463867188	52.902044959440396
GUROBI	barrier	5	1	0.19199800491333008	52.90204495944039
SCIP_CMD	primal	5	1	0.5933051109313965	52.9020449595644
SCIP_CMD	dual	5	1	0.6328709125518799	52.9020449595644
SCIP_CMD	barrier	5	1	0.6246609687805176	52.9020449595644
HiGHS_CMD	primal	5	1	0.4750688076019287	52.9020449594524
HiGHS_CMD	dual	5	1	0.34295201301574707	52.9020449594524
HiGHS_CMD	barrier	5	1	0.3692789077758789	52.9020449594524
GLPK_CMD	primal	5	1	0.33639025688171387	52.902
GLPK_CMD	dual	5	1	1.9617269039154053	52.902
GLPK_CMD	barrier	5	1	0.8262679576873779	
COIN_CMD	primal	5	1	0.27682995796203613	52.902045
COIN_CMD	dual	5	1	0.588580846786499	52.902045
COIN_CMD	barrier	5	1	1.7478630542755127	52.902045
CPLEX_PY	primal	5	2	0.599769115447998	52.902044959440396
CPLEX_PY	dual	5	2	0.8096311092376709	52.902044959440396
CPLEX_PY	barrier	5	2	0.48664402961730957	52.902044959440396
GUROBI	primal	5	2	0.1391909122467041	52.902044959440396
GUROBI	dual	5	2	0.14524507522583008	52.9020449594404
GUROBI	barrier	5	2	0.4108889102935791	52.9020449594404
SCIP_CMD	primal	5	2	0.7221381664276123	52.9020449595644
SCIP_CMD	dual	5	2	0.7042067050933838	52.9020449595644
SCIP_CMD	barrier	5	2	0.6776456832885742	52.9020449595644
HiGHS_CMD	primal	5	2	0.5794899463653564	52.9020449594524
HiGHS_CMD	dual	5	2	0.4851868152618408	52.9020449594532
HiGHS_CMD	barrier	5	2	0.39773106575012207	52.9020449594524
GLPK_CMD	primal	5	2	0.3565249443054199	52.902
GLPK_CMD	dual	5	2	3.129962921142578	52.902
GLPK_CMD	barrier	5	2	0.8322920799255371	
COIN_CMD	primal	5	2	0.2611520290374756	52.902045
COIN_CMD	dual	5	2	1.082608938217163	52.902045
COIN_CMD	barrier	5	2	0.8422400951385498	52.902045
CPLEX_PY	primal	5	3	0.18974781036376953	52.9020449594404
CPLEX_PY	dual	5	3	0.19333410263061523	52.9020449594404
CPLEX_PY	barrier	5	3	0.19206786155700684	52.9020449594404
GUROBI	primal	5	3	0.10772895812988281	52.902044959440396
GUROBI	dual	5	3	0.1079859733581543	52.9020449594404
GUROBI	barrier	5	3	0.1937718391418457	52.9020449594404
SCIP_CMD	primal	5	3	0.45877909660339355	52.9020449595644
SCIP_CMD	dual	5	3	0.46923398971557617	52.9020449595644
SCIP_CMD	barrier	5	3	0.4754319190979004	52.9020449595644
HiGHS_CMD	primal	5	3	0.3764770030975342	52.9020449594524
HiGHS_CMD	dual	5	3	0.27982473373413086	52.9020449594524
HiGHS_CMD	barrier	5	3	0.34237217903137207	52.9020449594524
GLPK_CMD	primal	5	3	0.2884690761566162	52.902
GLPK_CMD	dual	5	3	0.8876099586486816	52.902
GLPK_CMD	barrier	5	3	0.1875627040863037	
COIN_CMD	primal	5	3	0.20346689224243164	52.902045
COIN_CMD	dual	5	3	0.319364070892334	52.902045
COIN_CMD	barrier	5	3	0.5718050003051758	52.902045
CPLEX_PY	primal	5	4	1.014646053314209	52.9020449594404
CPLEX_PY	dual	5	4	0.6583390235900879	52.9020449594404
CPLEX_PY	barrier	5	4	1.6803028583526611	52.9020449594404
GUROBI	primal	5	4	0.13845300674438477	52.902044959440396
GUROBI	dual	5	4	0.14410996437072754	52.902044959440396
GUROBI	barrier	5	4	0.26131105422973633	52.902044959440396
SCIP_CMD	primal	5	4	0.6037569046020508	52.9020449595644
SCIP_CMD	dual	5	4	0.615048885345459	52.9020449595644
SCIP_CMD	barrier	5	4	0.6298751831054688	52.9020449595644
HiGHS_CMD	primal	5	4	0.6415011882781982	52.9020449594524
HiGHS_CMD	dual	5	4	0.45366501808166504	52.9020449594524
HiGHS_CMD	barrier	5	4	0.4183990955352783	52.9020449594524
GLPK_CMD	primal	5	4	0.3894181251525879	52.902
GLPK_CMD	dual	5	4	2.2989792823791504	52.902
GLPK_CMD	barrier	5	4	1.4182379245758057	
COIN_CMD	primal	5	4	0.26154613494873047	52.902045
COIN_CMD	dual	5	4	0.4726409912109375	52.902045
COIN_CMD	barrier	5	4	2.7053561210632324	
CPLEX_PY	primal	5	5	2.7834627628326416	52.9020449594404
CPLEX_PY	dual	5	5	0.4887111186981201	52.9020449594404
CPLEX_PY	barrier	5	5	0.3762359619140625	52.9020449594404
GUROBI	primal	5	5	0.1362168788909912	52.9020449594404
GUROBI	dual	5	5	0.14678096771240234	52.902044959440396
GUROBI	barrier	5	5	0.2061769962310791	52.90204495944039
SCIP_CMD	primal	5	5	0.6413140296936035	52.9020449595644
SCIP_CMD	dual	5	5	0.5958139896392822	52.9020449595644
SCIP_CMD	barrier	5	5	0.5911500453948975	52.9020449595644
HiGHS_CMD	primal	5	5	0.44097113609313965	52.9020449594524
HiGHS_CMD	dual	5	5	0.4039590358734131	52.9020449594524
HiGHS_CMD	barrier	5	5	0.3806290626525879	52.9020449594524
GLPK_CMD	primal	5	5	0.4010169506072998	52.902
GLPK_CMD	dual	5	5	1.8281221389770508	52.902
GLPK_CMD	barrier	5	5	0.9880459308624268	
COIN_CMD	primal	5	5	0.25833702087402344	52.902045
COIN_CMD	dual	5	5	1.3848729133605957	52.902045
COIN_CMD	barrier	5	5	0.8946869373321533	52.902045
CPLEX_PY	primal	5	6	0.2524070739746094	52.9020449594404
CPLEX_PY	dual	5	6	0.2512471675872803	52.9020449594404
CPLEX_PY	barrier	5	6	0.24928903579711914	52.9020449594404
GUROBI	primal	5	6	0.13891196250915527	52.9020449594404
GUROBI	dual	5	6	0.13986611366271973	52.902044959440396
GUROBI	barrier	5	6	0.29494190216064453	52.9020449594404
SCIP_CMD	primal	5	6	0.5714819431304932	52.9020449595644
SCIP_CMD	dual	5	6	0.5914709568023682	52.9020449595644
SCIP_CMD	barrier	5	6	0.5857679843902588	52.9020449595644
HiGHS_CMD	primal	5	6	0.491318941116333	52.9020449594526
HiGHS_CMD	dual	5	6	0.3913400173187256	52.9020449594524
HiGHS_CMD	barrier	5	6	0.39449501037597656	52.9020449594524
GLPK_CMD	primal	5	6	0.40995192527770996	52.902
GLPK_CMD	dual	5	6	1.3335421085357666	52.902
GLPK_CMD	barrier	5	6	0.43918371200561523	
COIN_CMD	primal	5	6	0.2533550262451172	52.902045
COIN_CMD	dual	5	6	0.4861938953399658	52.902045
COIN_CMD	barrier	5	6	0.987464189529419	52.902045
CPLEX_PY	primal	5	7	1.0102450847625732	52.902044959440396
CPLEX_PY	dual	5	7	3.7441048622131348	52.902044959440396
CPLEX_PY	barrier	5	7	0.5334868431091309	52.902044959440396
GUROBI	primal	5	7	0.14823198318481445	52.9020449594404
GUROBI	dual	5	7	0.16011285781860352	52.9020449594404
GUROBI	barrier	5	7	0.5246191024780273	52.9020449594404
SCIP_CMD	primal	5	7	0.6479160785675049	52.9020449595644
SCIP_CMD	dual	5	7	0.6513960361480713	52.9020449595644
SCIP_CMD	barrier	5	7	0.6641712188720703	52.9020449595644
HiGHS_CMD	primal	5	7	0.6227478981018066	52.9020449594524
HiGHS_CMD	dual	5	7	0.4309821128845215	52.9020449594524
HiGHS_CMD	barrier	5	7	0.4678969383239746	52.9020449594524
GLPK_CMD	primal	5	7	0.4459998607635498	52.902
GLPK_CMD	dual	5	7	2.784583806991577	52.902
GLPK_CMD	barrier	5	7	1.182297706604004	
COIN_CMD	primal	5	7	0.3054220676422119	52.902045
COIN_CMD	dual	5	7	2.434234142303467	52.902045
COIN_CMD	barrier	5	7	0.7028460502624512	52.902045
CPLEX_PY	primal	5	8	0.2217557430267334	52.902044959440396
CPLEX_PY	dual	5	8	0.22296810150146484	52.902044959440396
CPLEX_PY	barrier	5	8	0.21740508079528809	52.902044959440396
GUROBI	primal	5	8	0.11771798133850098	52.9020449594404
GUROBI	dual	5	8	0.12077903747558594	52.902044959440396
GUROBI	barrier	5	8	0.34807610511779785	52.9020449594404
SCIP_CMD	primal	5	8	0.535146951675415	52.9020449595644
SCIP_CMD	dual	5	8	0.5560703277587891	52.9020449595644
SCIP_CMD	barrier	5	8	0.5448968410491943	52.9020449595644
HiGHS_CMD	primal	5	8	0.43496108055114746	52.9020449594524
HiGHS_CMD	dual	5	8	0.30466723442077637	52.9020449594524
HiGHS_CMD	barrier	5	8	0.32813119888305664	52.9020449594524
GLPK_CMD	primal	5	8	0.3090198040008545	52.902
GLPK_CMD	dual	5	8	0.9257311820983887	52.902
GLPK_CMD	barrier	5	8	0.7313411235809326	
COIN_CMD	primal	5	8	0.21896600723266602	52.902045
COIN_CMD	dual	5	8	0.336885929107666	52.902045
COIN_CMD	barrier	5	8	1.2063586711883545	52.902045
CPLEX_PY	primal	5	9	1.4212651252746582	17.291820264675387
CPLEX_PY	dual	5	9	1.2169888019561768	17.291820264675387
